courier_id,order_id,accept_time,deliver_time,waiting_time,waiting_time_minutes
458,39283,2022-09-04 20:47:00,2022-09-04 21:03:00,0 days 00:16:00,16
1339,39284,2022-09-04 20:47:00,2022-09-04 21:04:00,0 days 00:17:00,17
527,39286,2022-09-04 20:47:00,2022-09-04 21:04:00,0 days 00:17:00,17
1244,39287,2022-09-04 20:47:00,2022-09-04 21:13:00,0 days 00:26:00,26
297,39288,2022-09-04 20:47:00,2022-09-04 21:08:00,0 days 00:21:00,21
950,39289,2022-09-04 20:47:00,2022-09-04 21:10:00,0 days 00:23:00,23
1331,39290,2022-09-04 20:48:00,2022-09-04 21:10:00,0 days 00:22:00,22
1518,39291,2022-09-04 20:48:00,2022-09-04 21:07:00,0 days 00:19:00,19
211,39292,2022-09-04 20:48:00,2022-09-04 21:06:00,0 days 00:18:00,18
2250,39293,2022-09-04 20:48:00,2022-09-04 21:06:00,0 days 00:18:00,18
849,39294,2022-09-04 20:48:00,2022-09-04 21:07:00,0 days 00:19:00,19
358,39295,2022-09-04 20:48:00,2022-09-04 21:08:00,0 days 00:20:00,20
2168,39296,2022-09-04 20:48:00,2022-09-04 21:09:00,0 days 00:21:00,21
1818,39297,2022-09-04 20:49:00,2022-09-04 21:08:00,0 days 00:19:00,19
735,39298,2022-09-04 20:49:00,2022-09-04 21:10:00,0 days 00:21:00,21
1637,39299,2022-09-04 20:50:00,2022-09-04 21:11:00,0 days 00:21:00,21
955,39300,2022-09-04 20:50:00,2022-09-04 21:09:00,0 days 00:19:00,19
240,39301,2022-09-04 20:50:00,2022-09-04 21:11:00,0 days 00:21:00,21
1238,39302,2022-09-04 20:50:00,2022-09-04 21:10:00,0 days 00:20:00,20
1517,39303,2022-09-04 20:50:00,2022-09-04 21:05:00,0 days 00:15:00,15
606,39304,2022-09-04 20:51:00,2022-09-04 21:10:00,0 days 00:19:00,19
653,39305,2022-09-04 20:51:00,2022-09-04 21:05:00,0 days 00:14:00,14
1137,39306,2022-09-04 20:52:00,2022-09-04 21:13:00,0 days 00:21:00,21
1856,39307,2022-09-04 20:52:00,2022-09-04 21:11:00,0 days 00:19:00,19
660,39308,2022-09-04 20:52:00,2022-09-04 21:14:00,0 days 00:22:00,22
625,39309,2022-09-04 20:52:00,2022-09-04 21:10:00,0 days 00:18:00,18
309,39310,2022-09-04 20:52:00,2022-09-04 21:13:00,0 days 00:21:00,21
908,39311,2022-09-04 20:53:00,2022-09-04 21:13:00,0 days 00:20:00,20
2056,39312,2022-09-04 20:53:00,2022-09-04 21:12:00,0 days 00:19:00,19
567,39313,2022-09-04 20:53:00,2022-09-04 21:19:00,0 days 00:26:00,26
166,39314,2022-09-04 20:53:00,2022-09-04 21:19:00,0 days 00:26:00,26
1028,39315,2022-09-04 20:54:00,2022-09-04 21:15:00,0 days 00:21:00,21
1882,39316,2022-09-04 20:54:00,2022-09-04 21:13:00,0 days 00:19:00,19
495,39319,2022-09-04 20:54:00,2022-09-04 21:10:00,0 days 00:16:00,16
655,39320,2022-09-04 20:54:00,2022-09-04 21:17:00,0 days 00:23:00,23
2342,39321,2022-09-04 20:55:00,2022-09-04 21:15:00,0 days 00:20:00,20
106,39322,2022-09-04 20:55:00,2022-09-04 21:19:00,0 days 00:24:00,24
1323,39323,2022-09-04 20:55:00,2022-09-04 21:18:00,0 days 00:23:00,23
1453,39324,2022-09-04 20:55:00,2022-09-04 21:07:00,0 days 00:12:00,12
1118,39325,2022-09-04 20:55:00,2022-09-04 21:18:00,0 days 00:23:00,23
797,39326,2022-09-04 20:55:00,2022-09-04 21:13:00,0 days 00:18:00,18
2359,39327,2022-09-04 20:56:00,2022-09-04 21:12:00,0 days 00:16:00,16
2235,39328,2022-09-04 20:56:00,2022-09-04 21:14:00,0 days 00:18:00,18
1861,39329,2022-09-04 20:56:00,2022-09-04 21:19:00,0 days 00:23:00,23
1330,39330,2022-09-04 20:56:00,2022-09-04 21:20:00,0 days 00:24:00,24
1999,39331,2022-09-04 20:56:00,2022-09-04 21:12:00,0 days 00:16:00,16
570,39332,2022-09-04 20:57:00,2022-09-04 21:20:00,0 days 00:23:00,23
2031,39333,2022-09-04 20:57:00,2022-09-04 21:18:00,0 days 00:21:00,21
1981,39334,2022-09-04 20:58:00,2022-09-04 21:20:00,0 days 00:22:00,22
1908,39335,2022-09-04 20:58:00,2022-09-04 21:15:00,0 days 00:17:00,17
2156,39336,2022-09-04 20:59:00,2022-09-04 21:19:00,0 days 00:20:00,20
418,39337,2022-09-04 20:59:00,2022-09-04 21:25:00,0 days 00:26:00,26
1529,39338,2022-09-04 20:59:00,2022-09-04 21:21:00,0 days 00:22:00,22
2026,39339,2022-09-04 20:59:00,2022-09-04 21:19:00,0 days 00:20:00,20
559,39340,2022-09-04 20:59:00,2022-09-04 21:18:00,0 days 00:19:00,19
1409,39341,2022-09-04 20:59:00,2022-09-04 21:22:00,0 days 00:23:00,23
80,39342,2022-09-04 20:59:00,2022-09-04 21:20:00,0 days 00:21:00,21
823,39343,2022-09-04 21:00:00,2022-09-04 21:19:00,0 days 00:19:00,19
1394,39344,2022-09-04 21:00:00,2022-09-04 21:21:00,0 days 00:21:00,21
665,39345,2022-09-04 21:00:00,2022-09-04 21:18:00,0 days 00:18:00,18
534,39346,2022-09-04 21:00:00,2022-09-04 21:22:00,0 days 00:22:00,22
2280,39347,2022-09-04 21:00:00,2022-09-04 21:17:00,0 days 00:17:00,17
421,39348,2022-09-04 21:01:00,2022-09-04 21:19:00,0 days 00:18:00,18
10,39349,2022-09-04 21:01:00,2022-09-04 21:21:00,0 days 00:20:00,20
897,39350,2022-09-04 21:01:00,2022-09-04 21:20:00,0 days 00:19:00,19
246,39351,2022-09-04 21:01:00,2022-09-04 21:22:00,0 days 00:21:00,21
343,39352,2022-09-04 21:01:00,2022-09-04 21:21:00,0 days 00:20:00,20
2309,39353,2022-09-04 21:01:00,2022-09-04 21:22:00,0 days 00:21:00,21
1149,39354,2022-09-04 21:01:00,2022-09-04 21:17:00,0 days 00:16:00,16
1841,39355,2022-09-04 21:02:00,2022-09-04 21:21:00,0 days 00:19:00,19
633,39356,2022-09-04 21:02:00,2022-09-04 21:20:00,0 days 00:18:00,18
500,39357,2022-09-04 21:02:00,2022-09-04 21:17:00,0 days 00:15:00,15
1607,39359,2022-09-04 21:02:00,2022-09-04 21:19:00,0 days 00:17:00,17
1727,39360,2022-09-04 21:02:00,2022-09-04 21:19:00,0 days 00:17:00,17
1816,39361,2022-09-04 21:02:00,2022-09-04 21:23:00,0 days 00:21:00,21
1382,39362,2022-09-04 21:02:00,2022-09-04 21:23:00,0 days 00:21:00,21
2305,39363,2022-09-04 21:03:00,2022-09-04 21:19:00,0 days 00:16:00,16
1312,39364,2022-09-04 21:03:00,2022-09-04 21:22:00,0 days 00:19:00,19
2308,39365,2022-09-04 21:03:00,2022-09-04 21:20:00,0 days 00:17:00,17
1472,39366,2022-09-04 21:03:00,2022-09-04 21:22:00,0 days 00:19:00,19
1164,39367,2022-09-04 21:03:00,2022-09-04 21:20:00,0 days 00:17:00,17
607,39368,2022-09-04 21:03:00,2022-09-04 21:24:00,0 days 00:21:00,21
1395,39369,2022-09-04 21:03:00,2022-09-04 21:20:00,0 days 00:17:00,17
330,39370,2022-09-04 21:04:00,2022-09-04 21:27:00,0 days 00:23:00,23
2357,39371,2022-09-04 21:04:00,2022-09-04 21:27:00,0 days 00:23:00,23
2360,39372,2022-09-04 21:04:00,2022-09-04 21:25:00,0 days 00:21:00,21
1100,39373,2022-09-04 21:04:00,2022-09-04 21:23:00,0 days 00:19:00,19
1503,39374,2022-09-04 21:04:00,2022-09-04 21:26:00,0 days 00:22:00,22
1665,39375,2022-09-04 21:04:00,2022-09-04 21:25:00,0 days 00:21:00,21
1973,39376,2022-09-04 21:05:00,2022-09-04 21:27:00,0 days 00:22:00,22
456,39377,2022-09-04 21:05:00,2022-09-04 21:22:00,0 days 00:17:00,17
2032,39378,2022-09-04 21:05:00,2022-09-04 21:26:00,0 days 00:21:00,21
2187,39379,2022-09-04 21:05:00,2022-09-04 21:20:00,0 days 00:15:00,15
283,39380,2022-09-04 21:05:00,2022-09-04 21:26:00,0 days 00:21:00,21
1549,39381,2022-09-04 21:06:00,2022-09-04 21:25:00,0 days 00:19:00,19
1648,39382,2022-09-04 21:06:00,2022-09-04 21:20:00,0 days 00:14:00,14
685,39383,2022-09-04 21:06:00,2022-09-04 21:26:00,0 days 00:20:00,20
828,39384,2022-09-04 21:06:00,2022-09-04 21:29:00,0 days 00:23:00,23
2358,39385,2022-09-04 21:07:00,2022-09-04 21:24:00,0 days 00:17:00,17
117,39386,2022-09-04 21:07:00,2022-09-04 21:23:00,0 days 00:16:00,16
980,39387,2022-09-04 21:07:00,2022-09-04 21:28:00,0 days 00:21:00,21
1877,39388,2022-09-04 21:07:00,2022-09-04 21:26:00,0 days 00:19:00,19
1212,39389,2022-09-04 21:07:00,2022-09-04 21:24:00,0 days 00:17:00,17
2251,39390,2022-09-04 21:07:00,2022-09-04 21:21:00,0 days 00:14:00,14
1906,39391,2022-09-04 21:07:00,2022-09-04 21:30:00,0 days 00:23:00,23
1153,39392,2022-09-04 21:07:00,2022-09-04 21:26:00,0 days 00:19:00,19
2290,39393,2022-09-04 21:08:00,2022-09-04 21:26:00,0 days 00:18:00,18
1005,39394,2022-09-04 21:08:00,2022-09-04 21:29:00,0 days 00:21:00,21
481,39395,2022-09-04 21:08:00,2022-09-04 21:26:00,0 days 00:18:00,18
551,39396,2022-09-04 21:08:00,2022-09-04 21:29:00,0 days 00:21:00,21
2226,39397,2022-09-04 21:08:00,2022-09-04 21:33:00,0 days 00:25:00,25
190,39398,2022-09-04 21:08:00,2022-09-04 21:28:00,0 days 00:20:00,20
1915,39399,2022-09-04 21:08:00,2022-09-04 21:29:00,0 days 00:21:00,21
2193,39400,2022-09-04 21:08:00,2022-09-04 21:30:00,0 days 00:22:00,22
954,39401,2022-09-04 21:08:00,2022-09-04 21:22:00,0 days 00:14:00,14
2007,39402,2022-09-04 21:09:00,2022-09-04 21:26:00,0 days 00:17:00,17
1943,39403,2022-09-04 21:09:00,2022-09-04 21:36:00,0 days 00:27:00,27
465,39404,2022-09-04 21:09:00,2022-09-04 21:29:00,0 days 00:20:00,20
1406,39405,2022-09-04 21:10:00,2022-09-04 21:30:00,0 days 00:20:00,20
1986,39406,2022-09-04 21:10:00,2022-09-04 21:30:00,0 days 00:20:00,20
216,39407,2022-09-04 21:10:00,2022-09-04 21:26:00,0 days 00:16:00,16
1086,39408,2022-09-04 21:10:00,2022-09-04 21:33:00,0 days 00:23:00,23
2161,39409,2022-09-04 21:10:00,2022-09-04 21:28:00,0 days 00:18:00,18
1083,39410,2022-09-04 21:10:00,2022-09-04 21:38:00,0 days 00:28:00,28
1471,39411,2022-09-04 21:10:00,2022-09-04 21:34:00,0 days 00:24:00,24
487,39412,2022-09-04 21:11:00,2022-09-04 21:32:00,0 days 00:21:00,21
581,39413,2022-09-04 21:11:00,2022-09-04 21:25:00,0 days 00:14:00,14
2034,39414,2022-09-04 21:11:00,2022-09-04 21:30:00,0 days 00:19:00,19
1904,39415,2022-09-04 21:11:00,2022-09-04 21:34:00,0 days 00:23:00,23
554,39416,2022-09-04 21:12:00,2022-09-04 21:32:00,0 days 00:20:00,20
1399,39417,2022-09-04 21:12:00,2022-09-04 21:35:00,0 days 00:23:00,23
920,39418,2022-09-04 21:13:00,2022-09-04 21:32:00,0 days 00:19:00,19
349,39419,2022-09-04 21:13:00,2022-09-04 21:28:00,0 days 00:15:00,15
1368,39420,2022-09-04 21:13:00,2022-09-04 21:32:00,0 days 00:19:00,19
1710,39421,2022-09-04 21:13:00,2022-09-04 21:33:00,0 days 00:20:00,20
2018,39422,2022-09-04 21:13:00,2022-09-04 21:39:00,0 days 00:26:00,26
835,39423,2022-09-04 21:13:00,2022-09-04 21:35:00,0 days 00:22:00,22
1209,39424,2022-09-04 21:13:00,2022-09-04 21:27:00,0 days 00:14:00,14
1502,39425,2022-09-04 21:13:00,2022-09-04 21:28:00,0 days 00:15:00,15
1603,39426,2022-09-04 21:14:00,2022-09-04 21:33:00,0 days 00:19:00,19
1050,39427,2022-09-04 21:14:00,2022-09-04 21:35:00,0 days 00:21:00,21
914,39428,2022-09-04 21:14:00,2022-09-04 21:34:00,0 days 00:20:00,20
1644,39429,2022-09-04 21:14:00,2022-09-04 21:33:00,0 days 00:19:00,19
269,39430,2022-09-04 21:14:00,2022-09-04 21:39:00,0 days 00:25:00,25
197,39431,2022-09-04 21:15:00,2022-09-04 21:32:00,0 days 00:17:00,17
1270,39432,2022-09-04 21:15:00,2022-09-04 21:36:00,0 days 00:21:00,21
1938,39433,2022-09-04 21:15:00,2022-09-04 21:34:00,0 days 00:19:00,19
2255,39434,2022-09-04 21:15:00,2022-09-04 21:33:00,0 days 00:18:00,18
1653,39435,2022-09-04 21:15:00,2022-09-04 21:34:00,0 days 00:19:00,19
1315,39436,2022-09-04 21:15:00,2022-09-04 21:33:00,0 days 00:18:00,18
2144,39437,2022-09-04 21:16:00,2022-09-04 21:32:00,0 days 00:16:00,16
266,39438,2022-09-04 21:16:00,2022-09-04 21:37:00,0 days 00:21:00,21
1363,39439,2022-09-04 21:16:00,2022-09-04 21:35:00,0 days 00:19:00,19
2340,39440,2022-09-04 21:16:00,2022-09-04 21:32:00,0 days 00:16:00,16
1177,39441,2022-09-04 21:16:00,2022-09-04 21:33:00,0 days 00:17:00,17
1824,39442,2022-09-04 21:16:00,2022-09-04 21:33:00,0 days 00:17:00,17
1876,39443,2022-09-04 21:16:00,2022-09-04 21:37:00,0 days 00:21:00,21
25,39444,2022-09-04 21:16:00,2022-09-04 21:43:00,0 days 00:27:00,27
542,39445,2022-09-04 21:17:00,2022-09-04 21:35:00,0 days 00:18:00,18
162,39446,2022-09-04 21:17:00,2022-09-04 21:36:00,0 days 00:19:00,19
184,39447,2022-09-04 21:17:00,2022-09-04 21:40:00,0 days 00:23:00,23
1899,39448,2022-09-04 21:17:00,2022-09-04 21:32:00,0 days 00:15:00,15
424,39449,2022-09-04 21:17:00,2022-09-04 21:41:00,0 days 00:24:00,24
43,39451,2022-09-04 21:17:00,2022-09-04 21:39:00,0 days 00:22:00,22
297,39452,2022-09-04 21:17:00,2022-09-04 21:34:00,0 days 00:17:00,17
628,39453,2022-09-04 21:17:00,2022-09-04 21:44:00,0 days 00:27:00,27
693,39454,2022-09-04 21:18:00,2022-09-04 21:36:00,0 days 00:18:00,18
2078,39455,2022-09-04 21:19:00,2022-09-04 21:40:00,0 days 00:21:00,21
721,39457,2022-09-04 21:19:00,2022-09-04 21:37:00,0 days 00:18:00,18
215,39458,2022-09-04 21:19:00,2022-09-04 21:40:00,0 days 00:21:00,21
903,39459,2022-09-04 21:20:00,2022-09-04 21:41:00,0 days 00:21:00,21
1210,39460,2022-09-04 21:20:00,2022-09-04 21:46:00,0 days 00:26:00,26
708,39461,2022-09-04 21:20:00,2022-09-04 21:45:00,0 days 00:25:00,25
859,39462,2022-09-04 21:20:00,2022-09-04 21:37:00,0 days 00:17:00,17
926,39463,2022-09-04 21:20:00,2022-09-04 21:37:00,0 days 00:17:00,17
791,39464,2022-09-04 21:20:00,2022-09-04 21:38:00,0 days 00:18:00,18
1582,39465,2022-09-04 21:21:00,2022-09-04 21:34:00,0 days 00:13:00,13
582,39466,2022-09-04 21:21:00,2022-09-04 21:41:00,0 days 00:20:00,20
2351,39467,2022-09-04 21:21:00,2022-09-04 21:36:00,0 days 00:15:00,15
732,39468,2022-09-04 21:21:00,2022-09-04 21:39:00,0 days 00:18:00,18
1753,39469,2022-09-04 21:21:00,2022-09-04 21:41:00,0 days 00:20:00,20
1316,39470,2022-09-04 21:21:00,2022-09-04 21:44:00,0 days 00:23:00,23
339,39471,2022-09-04 21:21:00,2022-09-04 21:47:00,0 days 00:26:00,26
1950,39472,2022-09-04 21:22:00,2022-09-04 21:44:00,0 days 00:22:00,22
1767,39473,2022-09-04 21:22:00,2022-09-04 21:44:00,0 days 00:22:00,22
102,39474,2022-09-04 21:22:00,2022-09-04 21:43:00,0 days 00:21:00,21
536,39475,2022-09-04 21:22:00,2022-09-04 21:45:00,0 days 00:23:00,23
2162,39476,2022-09-04 21:22:00,2022-09-04 21:45:00,0 days 00:23:00,23
2004,39478,2022-09-04 21:22:00,2022-09-04 21:43:00,0 days 00:21:00,21
514,39479,2022-09-04 21:22:00,2022-09-04 21:38:00,0 days 00:16:00,16
649,39480,2022-09-04 21:22:00,2022-09-04 21:42:00,0 days 00:20:00,20
511,39481,2022-09-04 21:22:00,2022-09-04 21:47:00,0 days 00:25:00,25
310,39482,2022-09-04 21:23:00,2022-09-04 21:46:00,0 days 00:23:00,23
598,39483,2022-09-04 21:23:00,2022-09-04 21:46:00,0 days 00:23:00,23
568,39484,2022-09-04 21:23:00,2022-09-04 21:45:00,0 days 00:22:00,22
259,39486,2022-09-04 21:23:00,2022-09-04 21:41:00,0 days 00:18:00,18
2272,39487,2022-09-04 21:23:00,2022-09-04 21:43:00,0 days 00:20:00,20
1602,39488,2022-09-04 21:23:00,2022-09-04 21:40:00,0 days 00:17:00,17
86,39489,2022-09-04 21:23:00,2022-09-04 21:40:00,0 days 00:17:00,17
251,39490,2022-09-04 21:24:00,2022-09-04 21:43:00,0 days 00:19:00,19
181,39491,2022-09-04 21:24:00,2022-09-04 21:50:00,0 days 00:26:00,26
151,39492,2022-09-04 21:24:00,2022-09-04 21:44:00,0 days 00:20:00,20
2203,39493,2022-09-04 21:24:00,2022-09-04 21:45:00,0 days 00:21:00,21
2353,39494,2022-09-04 21:24:00,2022-09-04 21:45:00,0 days 00:21:00,21
2188,39495,2022-09-04 21:24:00,2022-09-04 21:42:00,0 days 00:18:00,18
690,39496,2022-09-04 21:25:00,2022-09-04 21:40:00,0 days 00:15:00,15
1542,39497,2022-09-04 21:25:00,2022-09-04 21:49:00,0 days 00:24:00,24
142,39498,2022-09-04 21:25:00,2022-09-04 21:46:00,0 days 00:21:00,21
668,39499,2022-09-04 21:25:00,2022-09-04 21:45:00,0 days 00:20:00,20
1238,39500,2022-09-04 21:25:00,2022-09-04 21:46:00,0 days 00:21:00,21
818,39501,2022-09-04 21:26:00,2022-09-04 21:45:00,0 days 00:19:00,19
63,39502,2022-09-04 21:26:00,2022-09-04 21:46:00,0 days 00:20:00,20
2360,39503,2022-09-04 21:26:00,2022-09-04 21:49:00,0 days 00:23:00,23
1445,39504,2022-09-04 21:26:00,2022-09-04 21:43:00,0 days 00:17:00,17
2151,39505,2022-09-04 21:26:00,2022-09-04 21:47:00,0 days 00:21:00,21
1818,39506,2022-09-04 21:26:00,2022-09-04 21:48:00,0 days 00:22:00,22
1842,39507,2022-09-04 21:26:00,2022-09-04 21:45:00,0 days 00:19:00,19
523,39508,2022-09-04 21:27:00,2022-09-04 21:48:00,0 days 00:21:00,21
1521,39509,2022-09-04 21:27:00,2022-09-04 21:46:00,0 days 00:19:00,19
1983,39510,2022-09-04 21:27:00,2022-09-04 21:41:00,0 days 00:14:00,14
1604,39511,2022-09-04 21:27:00,2022-09-04 21:47:00,0 days 00:20:00,20
1789,39512,2022-09-04 21:27:00,2022-09-04 21:48:00,0 days 00:21:00,21
279,39513,2022-09-04 21:27:00,2022-09-04 21:44:00,0 days 00:17:00,17
2024,39514,2022-09-04 21:28:00,2022-09-04 21:48:00,0 days 00:20:00,20
1377,39515,2022-09-04 21:28:00,2022-09-04 21:47:00,0 days 00:19:00,19
737,39516,2022-09-04 21:28:00,2022-09-04 21:47:00,0 days 00:19:00,19
318,39517,2022-09-04 21:28:00,2022-09-04 21:49:00,0 days 00:21:00,21
1192,39518,2022-09-04 21:28:00,2022-09-04 21:51:00,0 days 00:23:00,23
1129,39519,2022-09-04 21:28:00,2022-09-04 21:44:00,0 days 00:16:00,16
101,39520,2022-09-04 21:29:00,2022-09-04 21:46:00,0 days 00:17:00,17
242,39521,2022-09-04 21:29:00,2022-09-04 21:48:00,0 days 00:19:00,19
381,39522,2022-09-04 21:29:00,2022-09-04 21:49:00,0 days 00:20:00,20
1854,39523,2022-09-04 21:29:00,2022-09-04 21:53:00,0 days 00:24:00,24
210,39524,2022-09-04 21:29:00,2022-09-04 21:48:00,0 days 00:19:00,19
1870,39525,2022-09-04 21:29:00,2022-09-04 21:49:00,0 days 00:20:00,20
2363,39526,2022-09-04 21:29:00,2022-09-04 21:51:00,0 days 00:22:00,22
626,39527,2022-09-04 21:29:00,2022-09-04 21:49:00,0 days 00:20:00,20
483,39528,2022-09-04 21:29:00,2022-09-04 21:50:00,0 days 00:21:00,21
98,39529,2022-09-04 21:29:00,2022-09-04 21:54:00,0 days 00:25:00,25
1596,39530,2022-09-04 21:30:00,2022-09-04 21:54:00,0 days 00:24:00,24
1146,39531,2022-09-04 21:30:00,2022-09-04 21:51:00,0 days 00:21:00,21
455,39533,2022-09-04 21:30:00,2022-09-04 21:50:00,0 days 00:20:00,20
948,39534,2022-09-04 21:30:00,2022-09-04 21:46:00,0 days 00:16:00,16
613,39536,2022-09-04 21:31:00,2022-09-04 21:50:00,0 days 00:19:00,19
1796,39537,2022-09-04 21:31:00,2022-09-04 21:54:00,0 days 00:23:00,23
2328,39538,2022-09-04 21:31:00,2022-09-04 21:48:00,0 days 00:17:00,17
1768,39539,2022-09-04 21:31:00,2022-09-04 21:51:00,0 days 00:20:00,20
1911,39540,2022-09-04 21:32:00,2022-09-04 21:58:00,0 days 00:26:00,26
2111,39541,2022-09-04 21:32:00,2022-09-04 21:50:00,0 days 00:18:00,18
457,39542,2022-09-04 21:32:00,2022-09-04 21:52:00,0 days 00:20:00,20
2043,39543,2022-09-04 21:32:00,2022-09-04 21:51:00,0 days 00:19:00,19
166,39544,2022-09-04 21:33:00,2022-09-04 21:56:00,0 days 00:23:00,23
1162,39545,2022-09-04 21:33:00,2022-09-04 21:55:00,0 days 00:22:00,22
282,39546,2022-09-04 21:33:00,2022-09-04 21:55:00,0 days 00:22:00,22
931,39547,2022-09-04 21:33:00,2022-09-04 22:00:00,0 days 00:27:00,27
1206,39548,2022-09-04 21:33:00,2022-09-04 21:56:00,0 days 00:23:00,23
2231,39549,2022-09-04 21:33:00,2022-09-04 21:53:00,0 days 00:20:00,20
112,39550,2022-09-04 21:33:00,2022-09-04 21:52:00,0 days 00:19:00,19
307,39551,2022-09-04 21:33:00,2022-09-04 21:52:00,0 days 00:19:00,19
1401,39552,2022-09-04 21:34:00,2022-09-04 21:56:00,0 days 00:22:00,22
901,39553,2022-09-04 21:34:00,2022-09-04 21:58:00,0 days 00:24:00,24
1259,39554,2022-09-04 21:34:00,2022-09-04 21:53:00,0 days 00:19:00,19
2170,39555,2022-09-04 21:34:00,2022-09-04 21:56:00,0 days 00:22:00,22
50,39556,2022-09-04 21:34:00,2022-09-04 21:49:00,0 days 00:15:00,15
114,39557,2022-09-04 21:34:00,2022-09-04 21:55:00,0 days 00:21:00,21
1778,39558,2022-09-04 21:34:00,2022-09-04 21:50:00,0 days 00:16:00,16
1187,39559,2022-09-04 21:34:00,2022-09-04 21:53:00,0 days 00:19:00,19
1993,39561,2022-09-04 21:34:00,2022-09-04 21:56:00,0 days 00:22:00,22
1288,39562,2022-09-04 21:34:00,2022-09-04 21:59:00,0 days 00:25:00,25
1995,39563,2022-09-04 21:34:00,2022-09-04 21:54:00,0 days 00:20:00,20
2010,39564,2022-09-04 21:35:00,2022-09-04 21:56:00,0 days 00:21:00,21
1667,39565,2022-09-04 21:35:00,2022-09-04 21:53:00,0 days 00:18:00,18
468,39566,2022-09-04 21:35:00,2022-09-04 21:59:00,0 days 00:24:00,24
966,39567,2022-09-04 21:35:00,2022-09-04 21:56:00,0 days 00:21:00,21
190,39568,2022-09-04 21:35:00,2022-09-04 21:55:00,0 days 00:20:00,20
196,39569,2022-09-04 21:35:00,2022-09-04 21:56:00,0 days 00:21:00,21
834,39570,2022-09-04 21:35:00,2022-09-04 21:52:00,0 days 00:17:00,17
3,39571,2022-09-04 21:35:00,2022-09-04 21:58:00,0 days 00:23:00,23
1831,39572,2022-09-04 21:35:00,2022-09-04 21:59:00,0 days 00:24:00,24
1569,39573,2022-09-04 21:35:00,2022-09-04 21:55:00,0 days 00:20:00,20
231,39574,2022-09-04 21:36:00,2022-09-04 21:56:00,0 days 00:20:00,20
246,39575,2022-09-04 21:36:00,2022-09-04 21:56:00,0 days 00:20:00,20
604,39576,2022-09-04 21:36:00,2022-09-04 21:56:00,0 days 00:20:00,20
2108,39577,2022-09-04 21:36:00,2022-09-04 21:55:00,0 days 00:19:00,19
1533,39578,2022-09-04 21:36:00,2022-09-04 22:01:00,0 days 00:25:00,25
909,39579,2022-09-04 21:36:00,2022-09-04 21:50:00,0 days 00:14:00,14
2074,39580,2022-09-04 21:36:00,2022-09-04 21:57:00,0 days 00:21:00,21
693,39581,2022-09-04 21:37:00,2022-09-04 22:01:00,0 days 00:24:00,24
943,39582,2022-09-04 21:37:00,2022-09-04 21:58:00,0 days 00:21:00,21
1784,39583,2022-09-04 21:37:00,2022-09-04 21:57:00,0 days 00:20:00,20
1411,39584,2022-09-04 21:37:00,2022-09-04 21:56:00,0 days 00:19:00,19
2033,39585,2022-09-04 21:37:00,2022-09-04 21:55:00,0 days 00:18:00,18
1093,39586,2022-09-04 21:37:00,2022-09-04 21:56:00,0 days 00:19:00,19
1216,39587,2022-09-04 21:37:00,2022-09-04 22:01:00,0 days 00:24:00,24
1944,39588,2022-09-04 21:37:00,2022-09-04 21:56:00,0 days 00:19:00,19
689,39589,2022-09-04 21:37:00,2022-09-04 21:59:00,0 days 00:22:00,22
1962,39590,2022-09-04 21:38:00,2022-09-04 22:00:00,0 days 00:22:00,22
1611,39591,2022-09-04 21:38:00,2022-09-04 21:58:00,0 days 00:20:00,20
684,39592,2022-09-04 21:38:00,2022-09-04 21:58:00,0 days 00:20:00,20
127,39593,2022-09-04 21:38:00,2022-09-04 21:58:00,0 days 00:20:00,20
1547,39594,2022-09-04 21:38:00,2022-09-04 21:58:00,0 days 00:20:00,20
1695,39595,2022-09-04 21:38:00,2022-09-04 21:58:00,0 days 00:20:00,20
124,39596,2022-09-04 21:38:00,2022-09-04 22:02:00,0 days 00:24:00,24
449,39597,2022-09-04 21:38:00,2022-09-04 21:57:00,0 days 00:19:00,19
1865,39598,2022-09-04 21:38:00,2022-09-04 22:01:00,0 days 00:23:00,23
862,39600,2022-09-04 21:38:00,2022-09-04 22:00:00,0 days 00:22:00,22
696,39601,2022-09-04 21:38:00,2022-09-04 21:54:00,0 days 00:16:00,16
2077,39602,2022-09-04 21:39:00,2022-09-04 21:54:00,0 days 00:15:00,15
867,39604,2022-09-04 21:39:00,2022-09-04 21:57:00,0 days 00:18:00,18
807,39605,2022-09-04 21:39:00,2022-09-04 21:56:00,0 days 00:17:00,17
968,39606,2022-09-04 21:39:00,2022-09-04 22:02:00,0 days 00:23:00,23
1704,39607,2022-09-04 21:39:00,2022-09-04 21:57:00,0 days 00:18:00,18
2152,39608,2022-09-04 21:40:00,2022-09-04 21:59:00,0 days 00:19:00,19
1425,39610,2022-09-04 21:40:00,2022-09-04 22:00:00,0 days 00:20:00,20
129,39611,2022-09-04 21:40:00,2022-09-04 22:04:00,0 days 00:24:00,24
1589,39612,2022-09-04 21:40:00,2022-09-04 21:56:00,0 days 00:16:00,16
589,39613,2022-09-04 21:40:00,2022-09-04 21:58:00,0 days 00:18:00,18
749,39614,2022-09-04 21:40:00,2022-09-04 21:57:00,0 days 00:17:00,17
2161,39616,2022-09-04 21:41:00,2022-09-04 22:04:00,0 days 00:23:00,23
871,39617,2022-09-04 21:41:00,2022-09-04 21:57:00,0 days 00:16:00,16
